auctions,repetition,bandwidth_exponent,method,bandwidth,true_reserve,population_target,population_target_bias,reserve_estimate,reserve_error,target_error,standard_error,ci_lower,ci_upper,covers_exact_reserve,covers_population_target,small_bandwidth_roots,large_bandwidth_roots,any_multiple_roots,any_missing_root,root_gap,estimate_outside_grid
500,125,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.794513789541686,0.0226570818595651,-0.037319596184712,0.0294095324924282,0.7368711058565267,0.8521564732268454,True,True,1,1,False,False,0.0562274084759945,False
500,125,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7382863810656917,-0.0335703266164292,-0.0604206922928464,0.0453273577151918,0.6494447599439157,0.8271280021874676,True,True,1,1,False,False,0.0562274084759945,False
500,126,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8217427494801057,0.0498860417979848,-0.0100906362462923,0.0265178926283746,0.7697676799284914,0.8737178190317201,True,True,1,1,False,False,0.0029849299981811,False
500,126,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8187578194819247,0.0469011117998038,0.0200507461233866,0.041486805534198,0.7374436806348965,0.9000719583289529,True,True,1,1,False,False,0.0029849299981811,False
500,126,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8217427494801057,0.0498860417979848,-0.0100906362462923,0.0265178926283746,0.7697676799284914,0.8737178190317201,True,True,1,1,False,False,0.0029849299981811,False
500,126,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8187578194819247,0.0469011117998038,0.0200507461233866,0.041486805534198,0.7374436806348965,0.9000719583289529,True,True,1,1,False,False,0.0029849299981811,False
500,127,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8722971467172168,0.1004404390350959,0.0404637609908187,0.0335802959360023,0.8064797666826522,0.9381145267517814,False,True,1,1,False,False,0.001353682218409,False
500,127,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.873650828935626,0.101794121253505,0.0749437555770878,0.0488647906166876,0.7778758393269181,0.969425818544334,False,True,1,1,False,False,0.001353682218409,False
500,127,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8722971467172168,0.1004404390350959,0.0404637609908187,0.0335802959360023,0.8064797666826522,0.9381145267517814,False,True,1,1,False,False,0.001353682218409,False
500,127,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.873650828935626,0.101794121253505,0.0749437555770878,0.0488647906166876,0.7778758393269181,0.969425818544334,False,True,1,1,False,False,0.001353682218409,False
500,128,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.89995863052247,0.1281019228403491,0.0681252447960719,0.0591952883606197,0.7839358653356554,1.0159813957092847,False,True,1,1,False,False,0.0201314511468267,False
500,128,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8798271793756433,0.1079704716935223,0.0811201060171051,0.0959658196926736,0.691734172778003,1.0679201859732834,True,True,1,1,False,False,0.0201314511468267,False
500,128,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.89995863052247,0.1281019228403491,0.0681252447960719,0.0591952883606197,0.7839358653356554,1.0159813957092847,False,True,1,1,False,False,0.0201314511468267,False
500,128,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8798271793756433,0.1079704716935223,0.0811201060171051,0.0959658196926736,0.691734172778003,1.0679201859732834,True,True,1,1,False,False,0.0201314511468267,False
500,129,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.848011529058353,0.076154821376232,0.0161781433319548,0.0331802061336555,0.7829783250363881,0.913044733080318,False,True,1,1,False,False,0.0081390814267805,False
500,129,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8398724476315725,0.0680157399494516,0.0411653742730344,0.0493716237152698,0.7431040651496437,0.9366408301135014,True,True,1,1,False,False,0.0081390814267805,False
500,129,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.848011529058353,0.076154821376232,0.0161781433319548,0.0331802061336555,0.7829783250363881,0.913044733080318,False,True,1,1,False,False,0.0081390814267805,False
500,129,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8398724476315725,0.0680157399494516,0.0411653742730344,0.0493716237152698,0.7431040651496437,0.9366408301135014,True,True,1,1,False,False,0.0081390814267805,False
500,130,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.7728962656339835,0.0010395579518626,-0.0589371200924145,0.0201696026555564,0.733363844429093,0.812428686838874,True,False,1,1,False,False,0.0652138622484486,False
500,130,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.707682403385535,-0.0641743042965858,-0.091024669973003,0.0289617361897605,0.6509174004536044,0.7644474063174657,False,False,1,1,False,False,0.0652138622484486,False
500,130,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.7728962656339835,0.0010395579518626,-0.0589371200924145,0.0201696026555564,0.733363844429093,0.812428686838874,True,False,1,1,False,False,0.0652138622484486,False
500,130,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.707682403385535,-0.0641743042965858,-0.091024669973003,0.0289617361897605,0.6509174004536044,0.7644474063174657,False,False,1,1,False,False,0.0652138622484486,False
500,131,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.775371101686749,0.0035143940046281,-0.056462284039649,0.0230097231555611,0.7302720443018492,0.8204701590716489,True,False,1,1,False,False,0.0438415780729951,False
500,131,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.731529523613754,-0.0403271840683668,-0.067177549744784,0.0342957668311712,0.6643098206246585,0.7987492266028495,True,True,1,1,False,False,0.0438415780729951,False
500,131,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.775371101686749,0.0035143940046281,-0.056462284039649,0.0230097231555611,0.7302720443018492,0.8204701590716489,True,False,1,1,False,False,0.0438415780729951,False
500,131,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.731529523613754,-0.0403271840683668,-0.067177549744784,0.0342957668311712,0.6643098206246585,0.7987492266028495,True,True,1,1,False,False,0.0438415780729951,False
500,132,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8160139908993358,0.0441572832172149,-0.0158193948270622,0.0287090153661706,0.7597443207816413,0.8722836610170303,True,True,1,1,False,False,0.0368538625234496,False
500,132,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7791601283758862,0.0073034206937653,-0.0195469449826518,0.0424323331177418,0.6959927554651123,0.8623275012866601,True,True,1,1,False,False,0.0368538625234496,False
500,132,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8160139908993358,0.0441572832172149,-0.0158193948270622,0.0287090153661706,0.7597443207816413,0.8722836610170303,True,True,1,1,False,False,0.0368538625234496,False
500,132,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7791601283758862,0.0073034206937653,-0.0195469449826518,0.0424323331177418,0.6959927554651123,0.8623275012866601,True,True,1,1,False,False,0.0368538625234496,False
500,133,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8358821709245425,0.0640254632424216,0.0040487851981444,0.0335814343957953,0.7700625595087837,0.9017017823403014,True,True,1,1,False,False,0.0342351305272569,False
500,133,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8016470403972857,0.0297903327151648,0.0029399670387476,0.0521683850839648,0.6993970056327148,0.9038970751618568,True,True,1,1,False,False,0.0342351305272569,False
