dgp,bidders,auctions,repetition,exact_reserve,regularized_target,population_root_count,dml_estimate,dml_target_error,dml_exact_error,standard_error,ci_lower,ci_upper,covers_regularized_target,covers_exact_reserve,sample_root_count,direct_estimate,direct_exact_error,maxima_below_exact_reserve
Baseline,10,2000,19,0.7718567077226953,0.853829374807428,1,0.8193739484119589,-0.03445542639546917,0.04751724068926355,0.016002536515693097,0.7880089768412004,0.8507389199827173,False,False,1,1.0024694199417954,0.23061271221910007,0
Baseline,10,2000,20,0.7718567077226953,0.853829374807428,1,0.8282016684703141,-0.025627706337113976,0.056344960747618744,0.024341034842362833,0.7804932401792829,0.8759100967613452,True,False,1,0.9878599778717672,0.21600327014907184,0
Baseline,10,2000,21,0.7718567077226953,0.853829374807428,1,0.9493246140325654,0.09549523922513736,0.17746790630987008,0.06247704429819696,0.8268696072080993,1.0717796208570314,True,False,1,0.9989807578747746,0.22712405015207926,0
Baseline,10,2000,22,0.7718567077226953,0.853829374807428,1,0.7988934831953156,-0.05493589161211243,0.02703677547262029,0.013118363796892176,0.773181490153407,0.8246054762372242,False,False,1,1.0255842493051155,0.25372754158242017,0
Baseline,10,2000,23,0.7718567077226953,0.853829374807428,1,0.9091168144432709,0.05528743963584282,0.13726010672057554,0.04495799180013819,0.820999150515,0.9972344783715417,True,False,3,0.9599372746186633,0.18808056689596797,0
Baseline,10,2000,24,0.7718567077226953,0.853829374807428,1,0.8423472745806897,-0.011482100226738345,0.07049056685799437,0.028333576881039532,0.7868134638938522,0.8978810852675272,True,False,1,0.9754673805421967,0.2036106728195014,0
Baseline,10,2000,25,0.7718567077226953,0.853829374807428,1,0.8345912076185877,-0.019238167188840305,0.06273449989589241,0.037665337237220625,0.7607671466336353,0.9084152686035402,True,True,1,1.0613787516545785,0.2895220439318832,0
Baseline,10,2000,26,0.7718567077226953,0.853829374807428,1,0.8082031833975382,-0.04562619140988988,0.03634647567484284,0.012093560032884683,0.7844998057330842,0.8319065610619921,False,False,1,1.0835634061554156,0.31170669843272025,0
Baseline,10,2000,27,0.7718567077226953,0.853829374807428,1,0.8392290080576382,-0.014600366749789817,0.0673723003349429,0.0352129379983654,0.7702116495808421,0.9082463665344344,True,True,1,0.9593714314056726,0.18751472368297728,0
Baseline,10,2000,28,0.7718567077226953,0.853829374807428,1,0.9382758304930132,0.08444645568558518,0.1664191227703179,0.049366179592031434,0.8415181184926316,1.0350335424933947,True,False,1,1.1006022182187019,0.32874551049600653,0
Baseline,10,2000,29,0.7718567077226953,0.853829374807428,1,0.9245533812470496,0.07072400643962151,0.15269667352435423,0.04838847091333612,0.8297119782569108,1.0193947842371884,True,False,2,0.9911141059991424,0.21925739827644708,0
Baseline,10,2000,30,0.7718567077226953,0.853829374807428,1,0.8147830681315616,-0.039046306675866393,0.042926360408866326,0.019040395553253365,0.7774638928471851,0.8521022434159382,False,False,1,0.9764997594869772,0.20464305176428188,0
Baseline,10,2000,31,0.7718567077226953,0.853829374807428,1,0.8900028548385392,0.036173480031111205,0.11814614711584392,0.04942216063178935,0.7931354200002321,0.9868702896768464,True,False,1,0.9305765423016519,0.15871983457895655,0
Baseline,10,2000,32,0.7718567077226953,0.853829374807428,1,0.8473258036613307,-0.006503571146097342,0.07546909593863538,0.02512696907745061,0.7980769442695275,0.8965746630531339,True,False,1,1.0050543210435614,0.23319761332086608,0
Baseline,10,2000,33,0.7718567077226953,0.853829374807428,1,0.823023172555666,-0.030806202251762005,0.051166464832970715,0.01682128686952542,0.7900534502913962,0.8559928948199359,True,False,1,1.0178482569588174,0.2459915492361221,0
Baseline,10,2000,34,0.7718567077226953,0.853829374807428,1,0.900426270013684,0.046596895206255984,0.1285695622909887,0.05456951753088297,0.7934700156531534,1.0073825243742147,True,False,3,1.0300171728254206,0.2581604651027253,0
Baseline,10,2000,35,0.7718567077226953,0.853829374807428,1,0.8867188794181174,0.0328895046106894,0.11486217169542212,0.03866656545127245,0.8109324111336235,0.9625053477026114,True,False,1,0.9220923168401078,0.15023560911741252,0
Baseline,10,2000,36,0.7718567077226953,0.853829374807428,1,0.8300296961997732,-0.02379967860765486,0.05817298847707786,0.021937891601755962,0.7870314286603315,0.8730279637392149,True,False,1,0.9838418302260078,0.21198512250331247,0
Baseline,10,2000,37,0.7718567077226953,0.853829374807428,1,0.8187200962382628,-0.035109278569165236,0.04686338851556748,0.024055388700816686,0.7715715343846621,0.8658686580918635,True,True,1,1.0446190756362554,0.2727623679135601,0
Baseline,10,2000,38,0.7718567077226953,0.853829374807428,1,0.9018158854157274,0.04798651060829939,0.1299591776930321,0.04944672612499983,0.8049003022107277,0.9987314686207271,True,False,2,0.9808389716241301,0.20898226390143482,0
Baseline,10,2000,39,0.7718567077226953,0.853829374807428,1,0.9270553363841282,0.07322596157670014,0.15519862866143286,0.059648094660469074,0.8101450708496087,1.0439656019186476,True,False,1,1.0203111334600528,0.24845442573735743,0
Baseline,10,2000,40,0.7718567077226953,0.853829374807428,1,0.8919267359452588,0.0380973611378308,0.12007002822256352,0.04459644259987809,0.8045177084494978,0.9793357634410199,True,False,1,1.0966102952974168,0.3247535875747215,0
Baseline,10,2000,41,0.7718567077226953,0.853829374807428,1,0.8477422385676467,-0.006087136239781299,0.07588553084495142,0.03796368562718215,0.7733334147383697,0.9221510623969238,True,False,1,0.977125321925584,0.20526861420288867,0
Baseline,10,2000,42,0.7718567077226953,0.853829374807428,1,0.8779704800842745,0.02414110527684643,0.10611377236157915,0.0559053098646391,0.7683960727495819,0.9875448874189671,True,True,1,1.081752369678489,0.30989566195579366,0
Baseline,10,2000,43,0.7718567077226953,0.853829374807428,1,0.8554294810551565,0.001600106247728439,0.08357277333246116,0.030158474710556583,0.7963188706224655,0.9145400914878474,True,False,1,0.9506853648656018,0.17882865714290652,0
Baseline,10,2000,44,0.7718567077226953,0.853829374807428,1,0.8889372917084406,0.03510791690101256,0.11708058398574528,0.047140219474204326,0.7965424615390001,0.9813321218778811,True,False,3,1.005246577462491,0.2333898697397957,0
Baseline,10,2000,45,0.7718567077226953,0.853829374807428,1,0.8622312814975193,0.008401906690091221,0.09037457377482394,0.043233888416145755,0.7774928602018736,0.946969702793165,True,False,1,1.030052019937182,0.25819531221448677,0
Baseline,10,2000,46,0.7718567077226953,0.853829374807428,1,0.8741893891900375,0.02036001438260948,0.1023326814673422,0.04123291269760251,0.7933728803027367,0.9550058980773384,True,False,1,1.0389482113076454,0.26709150358495004,0
Baseline,10,2000,47,0.7718567077226953,0.853829374807428,1,0.8270909161617394,-0.02673845864568869,0.05523420843904403,0.021710748124795957,0.7845378498371393,0.8696439824863395,True,False,1,1.0123059391651348,0.24044923144243946,0
Baseline,10,2000,48,0.7718567077226953,0.853829374807428,1,0.9332440996882471,0.07941472488081902,0.16138739196555174,0.05477795878657874,0.8258793004665528,1.0406088989099413,True,False,1,0.9614003484420719,0.18954364071937657,0
Baseline,10,2000,49,0.7718567077226953,0.853829374807428,1,0.8968146675254077,0.042985292717979684,0.1249579598027124,0.049665189456056566,0.7994708961915369,0.9941584388592786,True,False,1,1.0004192331999757,0.2285625254772804,0
Baseline,10,2000,50,0.7718567077226953,0.853829374807428,1,0.8599295215985838,0.0061001467911557805,0.0880728138758885,0.0330428248354054,0.7951655849211893,0.9246934582759784,True,False,1,1.1136075011472868,0.34175079342459147,0
Baseline,10,2000,51,0.7718567077226953,0.853829374807428,1,0.8249984251618288,-0.02883094964559929,0.05314171743913343,0.02769023374475791,0.7707255670221033,0.8792712833015542,True,True,1,0.9831107793045375,0.21125407158184217,0
Baseline,10,2000,52,0.7718567077226953,0.853829374807428,1,0.8984759100462287,0.04464653523880069,0.1266192023235334,0.0425272056948222,0.8151225868843772,0.9818292332080802,True,False,1,0.930889173743198,0.1590324660205027,0
Baseline,10,2000,53,0.7718567077226953,0.853829374807428,1,0.8211175124347067,-0.03271186237272139,0.04926080471201133,0.01989624884506892,0.7821208646983716,0.8601141601710417,True,False,1,0.9763585062566724,0.2045017985339771,0
Baseline,10,2000,54,0.7718567077226953,0.853829374807428,1,0.9412304666644308,0.08740109185700273,0.16937375894173545,0.06402746505248909,0.8157366351615521,1.0667242981673093,True,False,3,0.9982640496573061,0.22640734193461076,0
Baseline,10,2000,55,0.7718567077226953,0.853829374807428,1,0.8165099353167878,-0.037319439490640205,0.044653227594092515,0.016506906043981986,0.7841563994705831,0.8488634711629925,False,False,1,0.998474163667874,0.22661745594517868,0
Baseline,10,2000,56,0.7718567077226953,0.853829374807428,1,0.8304092338037712,-0.023420141003656858,0.05855252608107586,0.02600754650226667,0.7794344426593285,0.8813840249482139,True,False,1,0.9668818071805243,0.19502509945782898,0
Baseline,10,2000,57,0.7718567077226953,0.853829374807428,1,0.7990965629341801,-0.054732811873247966,0.027239855211484754,0.01574393455693887,0.7682384512025799,0.8299546746657802,False,True,1,0.9762836998273017,0.20442699210460635,0
Baseline,10,2000,58,0.7718567077226953,0.853829374807428,1,0.8724900211643034,0.018660646356875366,0.10063331344160809,0.039286331118983726,0.7954888121710953,0.9494912301575115,True,False,1,0.9366372060426855,0.1647804983199902,0
Baseline,10,2000,59,0.7718567077226953,0.853829374807428,1,0.8926462932441142,0.03881691843668611,0.12078958552141883,0.05137617217002768,0.7919489957908599,0.9933435906973684,True,False,3,1.0328859067681972,0.2610291990455019,0
Baseline,10,2000,60,0.7718567077226953,0.853829374807428,1,0.8328116637887037,-0.021017711018724294,0.060954956066008426,0.02794890174000907,0.778031816378286,0.8875915111991215,True,False,1,0.9633229272351824,0.1914662195124871,0
Baseline,10,2000,61,0.7718567077226953,0.853829374807428,1,0.8013088000466543,-0.052520574760773764,0.029452092323958956,0.015884537654393696,0.7701751062440426,0.8324424938492659,False,True,1,1.0114866645116793,0.23962995678898402,0
Baseline,10,2000,62,0.7718567077226953,0.853829374807428,1,0.8079414001587124,-0.045887974648715635,0.036084692436017085,0.02931838182458168,0.7504773717825323,0.8654054285348926,True,True,1,0.9337382990778724,0.1618815913551771,0
Baseline,10,2000,63,0.7718567077226953,0.853829374807428,1,0.8675537513593383,0.013724376551910278,0.095697043636643,0.0384355116484104,0.7922201485284539,0.9428873541902227,True,False,1,0.9151396990538014,0.1432829913311061,0
Baseline,10,2000,64,0.7718567077226953,0.853829374807428,1,0.8412543114945721,-0.01257506331285596,0.06939760377187676,0.039846168400764284,0.7631558214290741,0.91935280156007,True,True,1,1.0564628633022894,0.2846061555795941,0
Baseline,10,2000,65,0.7718567077226953,0.853829374807428,1,0.8240345907045021,-0.02979478410292591,0.05217788298180681,0.014753900844439425,0.7951169450494009,0.8529522363596034,False,False,1,1.0124772644109645,0.2406205566882692,0
Baseline,10,2000,66,0.7718567077226953,0.853829374807428,1,0.7951178004324541,-0.058711574374973985,0.023261092709758735,0.01645696924489111,0.7628621407124675,0.8273734601524406,False,True,1,0.9773373403949698,0.20548063267227445,0
Baseline,10,2000,67,0.7718567077226953,0.853829374807428,1,0.8066188551474872,-0.04721051965994083,0.03476214742479189,0.01910470855583353,0.7691736263780535,0.8440640839169209,False,True,1,0.9776123837295688,0.2057556760068735,0
Baseline,10,2000,68,0.7718567077226953,0.853829374807428,1,0.9235510049439087,0.0697216301364807,0.15169429722121341,0.04506511205501757,0.8352233853160743,1.0118786245717433,True,False,1,1.0607752173498606,0.28891850962716525,0
Baseline,10,2000,69,0.7718567077226953,0.853829374807428,1,0.8610983863063636,0.007269011498935551,0.08924167858366827,0.04870594584477524,0.7656347324506041,0.9565620401621231,True,True,1,1.0116177880191093,0.23976108029641396,0
Baseline,10,2000,70,0.7718567077226953,0.853829374807428,1,0.8838008723876108,0.029971497580182804,0.11194416466491552,0.0454545487127443,0.7947099569106321,0.9728917878645896,True,False,1,0.9478893173995431,0.17603260967684775,0
Baseline,10,2000,71,0.7718567077226953,0.853829374807428,1,0.8969410210016878,0.04311164619425978,0.1250843132789925,0.05752919323833645,0.7841838022545484,1.0096982397488272,True,False,1,0.9726633408867132,0.20080663316401792,0
Baseline,10,2000,72,0.7718567077226953,0.853829374807428,1,0.8585305590212482,0.004701184213820153,0.08667385129855287,0.03739101474714287,0.7852441701168482,0.9318169479256482,True,False,1,1.0023752721669175,0.23051856444422214,0
Baseline,10,2000,73,0.7718567077226953,0.853829374807428,1,0.8164068371452183,-0.03742253766220971,0.04455012942252301,0.02412238663393912,0.7691269593426977,0.863686714947739,True,True,1,0.979944628864159,0.20808792114146368,0
Baseline,10,2000,74,0.7718567077226953,0.853829374807428,1,0.8743351829259466,0.020505808118518543,0.10247847520325126,0.028879605385368136,0.817731156370625,0.9309392094812682,True,False,1,0.9470174987020729,0.17516079097937753,0
Baseline,10,2000,75,0.7718567077226953,0.853829374807428,1,0.8858260722378858,0.03199669743045774,0.11396936451519046,0.047633459972589366,0.7924644906916106,0.979187653784161,True,False,1,0.946849240553821,0.1749925328311257,0
Baseline,10,2000,76,0.7718567077226953,0.853829374807428,1,0.8439804181686875,-0.009848956638740525,0.0721237104459922,0.033568681203240656,0.7781858030103358,0.9097750333270392,True,False,1,0.9520483201387324,0.1801916124160371,0
Baseline,10,2000,77,0.7718567077226953,0.853829374807428,1,0.900362431946692,0.04653305713926392,0.12850572422399664,0.06286910705076455,0.7771389821271935,1.0235858817661905,True,False,1,0.9347509523069,0.16289424458420465,0
Baseline,10,2000,78,0.7718567077226953,0.853829374807428,1,0.8799504257567772,0.026121050949349134,0.10809371803408185,0.04837020323885817,0.7851448274086151,0.9747560241049392,True,False,1,0.9925778998772131,0.2207211921545178,0
Baseline,10,2000,79,0.7718567077226953,0.853829374807428,1,0.9317975702086136,0.0779681954011856,0.15994086248591832,0.05466252490280295,0.8246590213991198,1.0389361190181075,True,False,1,1.0187870253707556,0.24693031764806028,0
Baseline,10,2000,80,0.7718567077226953,0.853829374807428,1,0.792995820968977,-0.060833553838451015,0.021139113246281704,0.010881082430556837,0.7716688994050857,0.8143227425328684,False,True,1,1.0779349221071568,0.3060782143844615,0
Baseline,10,2000,81,0.7718567077226953,0.853829374807428,1,0.9175761352537382,0.06374676044631011,0.14571942753104283,0.054303993431384055,0.8111403081282254,1.024011962379251,True,False,2,1.0415782193330938,0.2697215116103985,0
Baseline,10,2000,82,0.7718567077226953,0.853829374807428,1,0.8281224661721377,-0.02570690863529035,0.05626575844944237,0.028639866626123306,0.771988327584936,0.8842566047593394,True,False,1,0.9726361043964565,0.2007793966737612,0
Baseline,10,2000,83,0.7718567077226953,0.853829374807428,1,0.8282624034349052,-0.02556697137252284,0.05640569571220988,0.020074058536930364,0.7889172487025217,0.8676075581672887,True,False,1,0.9743763973430944,0.20251968962039912,0
Baseline,10,2000,84,0.7718567077226953,0.853829374807428,1,0.9219720092988134,0.06814263449138536,0.15011530157611808,0.04914298318633013,0.8256517622536064,1.0182922563440204,True,False,1,1.0409060312420864,0.26904932351939104,0
Baseline,10,2000,85,0.7718567077226953,0.853829374807428,1,0.89012254893614,0.036293174128711914,0.11826584121344463,0.054103876782657795,0.7840789504421307,0.9961661474301492,True,False,1,0.9285353434605446,0.15667863573784924,0
Baseline,10,2000,86,0.7718567077226953,0.853829374807428,1,0.8040543637687071,-0.04977501103872095,0.03219765604601177,0.013861341393686838,0.7768861346370809,0.8312225929003333,False,False,1,1.010699894044747,0.2388431863220516,0
Baseline,10,2000,87,0.7718567077226953,0.853829374807428,1,0.957294773235714,0.10346539842828595,0.18543806551301867,0.048946041921069855,0.8613605310704171,1.0532290154010109,False,False,3,1.067840150629723,0.2959834429070277,0
Baseline,10,2000,88,0.7718567077226953,0.853829374807428,1,0.8495141615733397,-0.004315213234088344,0.07765745385064438,0.03282654306287785,0.7851741371700991,0.9138541859765803,True,False,1,0.9468793095152293,0.17502260179253393,0
Baseline,10,2000,89,0.7718567077226953,0.853829374807428,1,0.9747717015548828,0.12094232674745475,0.20291499383218747,0.05414339219611586,0.8686506528504957,1.0808927502592698,False,False,2,0.994939248708517,0.2230825409858217,0
Baseline,10,2000,90,0.7718567077226953,0.853829374807428,1,0.8848634520892156,0.03103407728178753,0.11300674436652025,0.04967035616737388,0.7875095540011627,0.9822173501772684,True,False,1,0.9407812598987124,0.1689245521760171,0
Baseline,10,2000,91,0.7718567077226953,0.853829374807428,1,0.8774580476042807,0.023628672796852657,0.10560133988158538,0.04243526918699552,0.7942849199977695,0.9606311752107919,True,False,1,0.9695665201823362,0.19770981245964092,0
Baseline,10,2000,92,0.7718567077226953,0.853829374807428,1,0.8219606567995371,-0.03186871800789093,0.05010394907684179,0.0125380802742062,0.797386019462093,0.8465352941369813,False,False,1,1.0527177167371151,0.2808610090144198,0
Baseline,10,2000,93,0.7718567077226953,0.853829374807428,1,0.8293304514358061,-0.02449892337162196,0.05747374371311076,0.03670975045417953,0.7573793405456142,0.901281562325998,True,True,1,0.9235882102337071,0.15173150251101175,0
Baseline,10,2000,94,0.7718567077226953,0.853829374807428,1,0.8823320600965712,0.028502685289143126,0.11047535237387585,0.05085079661759827,0.7826644987260786,0.9819996214670638,True,False,3,1.0607970724412972,0.28894036471860185,0
Baseline,10,2000,95,0.7718567077226953,0.853829374807428,1,0.9473639489911546,0.09353457418372657,0.1755072412684593,0.04833685293534731,0.8526237172378739,1.0421041807444353,True,False,2,1.0318037361055405,0.2599470283828452,0
Baseline,10,2000,96,0.7718567077226953,0.853829374807428,1,0.82865763830058,-0.025171736506848008,0.05680093057788471,0.024059392447585138,0.7815012291033132,0.8758140474978469,True,False,1,1.0500247127183115,0.2781680049956162,0
Baseline,10,2000,97,0.7718567077226953,0.853829374807428,1,0.9811278343499699,0.12729845954254182,0.20927112662727454,0.05099865140271724,0.881170477600644,1.0810851910992956,False,False,3,1.0352737549742559,0.26341704725156057,0
Baseline,10,2000,98,0.7718567077226953,0.853829374807428,1,0.8782631232575482,0.02443374845012014,0.10640641553485286,0.03731913941065956,0.8051176100126555,0.9514086365024409,True,False,1,0.950954159524723,0.17909745180202763,0
Baseline,10,2000,99,0.7718567077226953,0.853829374807428,1,0.9893707036276896,0.1355413288202616,0.21751399590499432,0.04614334015573201,0.8989297569224549,1.0798116503329245,False,False,3,0.8990009348853606,0.12714422716266527,0
Baseline,10,2000,100,0.7718567077226953,0.853829374807428,1,0.8673524867642904,0.0135231119568624,0.09549577904159512,0.03340427753385217,0.8018801027979402,0.9328248707306407,True,False,1,0.9269956416551743,0.15513893393247902,0
Baseline,10,2000,101,0.7718567077226953,0.853829374807428,1,0.8106871541298345,-0.043142220677593546,0.038830446407139174,0.01759302957393558,0.7762048161649208,0.8451694920947482,False,False,1,0.9725513428535698,0.2006946351308745,0
Baseline,10,2000,102,0.7718567077226953,0.853829374807428,1,0.9458742287447797,0.09204485393735162,0.17401752102208434,0.0496952327243616,0.8484715726050309,1.0432768848845284,True,False,1,1.0038472940868413,0.23199058636414593,0
Baseline,10,2000,103,0.7718567077226953,0.853829374807428,1,0.8307431402233171,-0.023086234584110965,0.058886432500621755,0.020602321980522104,0.7903625891414937,0.8711236913051404,True,False,1,0.9849176488710573,0.21306094114836194,0
Baseline,10,2000,104,0.7718567077226953,0.853829374807428,1,0.8122023715552927,-0.04162700325213531,0.04034566383259741,0.02147272430772168,0.7701158319121583,0.8542889111984272,True,True,1,0.937925533121804,0.16606882539910872,0
Baseline,10,2000,105,0.7718567077226953,0.853829374807428,1,0.965171171590603,0.1113417967831749,0.19331446386790763,0.052870664166359105,0.8615446698245391,1.0687976733566669,False,False,1,0.9804219782155759,0.20856527049288054,0
Baseline,10,2000,106,0.7718567077226953,0.853829374807428,1,0.8614045781560974,0.007575203348669346,0.08954787043340207,0.039895844290498125,0.7832087233467211,0.9396004329654737,True,False,1,0.9548389827511243,0.182982275028429,0
Baseline,10,2000,107,0.7718567077226953,0.853829374807428,1,0.8832779933296057,0.029448618522177616,0.11142128560691034,0.04235473710218055,0.8002627086093318,0.9662932780498795,True,False,1,0.9540755638366164,0.18221885611392108,0
Baseline,10,2000,108,0.7718567077226953,0.853829374807428,1,0.8122127920008619,-0.041616582806566105,0.040356084278166615,0.01895878146054113,0.7750535803382013,0.8493720036635226,False,False,1,0.9830844734814801,0.21122776575878477,0
Baseline,10,2000,109,0.7718567077226953,0.853829374807428,1,0.8738245584177317,0.019995183610303613,0.10196785069503633,0.05143723701435691,0.7730075738695921,0.9746415429658712,True,False,1,0.9261980066011402,0.15434129887844483,0
Baseline,10,2000,110,0.7718567077226953,0.853829374807428,1,0.8495766691094024,-0.004252705698025605,0.07771996138670711,0.0391265442368717,0.7728886424051339,0.926264695813671,True,False,1,0.9394945621211926,0.16763785439849732,0
Baseline,10,2000,111,0.7718567077226953,0.853829374807428,1,0.818793836517243,-0.03503553829018502,0.0469371287945477,0.016246655533771383,0.7869503916710511,0.850637281363435,False,False,1,0.9995531328689671,0.22769642514627175,0
Baseline,10,2000,112,0.7718567077226953,0.853829374807428,1,0.8326519313972178,-0.021177443410210217,0.0607952236745225,0.03947298822148722,0.7552848744831029,0.9100189883113328,True,True,1,1.039390472448419,0.26753376472572377,0
Baseline,10,2000,113,0.7718567077226953,0.853829374807428,1,0.8353510331850951,-0.018478341622332972,0.06349432546239975,0.019510504778255992,0.7971104438197133,0.8735916225504768,True,False,1,0.9893941498011524,0.21753744207845704,0
Baseline,10,2000,114,0.7718567077226953,0.853829374807428,1,0.8973067248242831,0.04347735001685504,0.12545001710158776,0.05247272554713431,0.7944601827518999,1.0001532668966664,True,False,2,0.9716154483977469,0.19975874067505162,0
Baseline,10,2000,115,0.7718567077226953,0.853829374807428,1,0.8798555718509039,0.026026197043475863,0.10799886412820858,0.04715019791134669,0.7874411839446644,0.9722699597571434,True,False,1,0.8828088711716529,0.11095216344895753,0
Baseline,10,2000,116,0.7718567077226953,0.853829374807428,1,0.9024686395658525,0.048639264758424505,0.13061193184315723,0.04195141776716797,0.8202438607422033,0.9846934183895018,True,False,1,0.9191921282291976,0.14733542050650228,0
Baseline,10,2000,117,0.7718567077226953,0.853829374807428,1,0.8861212523109462,0.03229187750351814,0.11426454458825086,0.029140183079337707,0.8290064934754443,0.9432360111464481,True,False,1,0.9708574155215821,0.1990007077988868,0
Baseline,10,2000,118,0.7718567077226953,0.853829374807428,1,0.8015363665260657,-0.052293008281362297,0.029679658803370423,0.017770040146510166,0.7667070878389058,0.8363656452132257,False,True,1,0.9531895352908588,0.1813328275681635,0
Baseline,10,2000,119,0.7718567077226953,0.853829374807428,1,0.7905785906184039,-0.06325078418902419,0.01872188289570853,0.015038294636173804,0.7611035331315033,0.8200536481053045,False,True,1,1.0128831156371245,0.2410264079144292,0
Baseline,10,2000,120,0.7718567077226953,0.853829374807428,1,0.8585484928428401,0.004719118035412029,0.08669178512014475,0.03947167563771791,0.7811840085929129,0.9359129770927672,True,False,1,0.8978011911009857,0.12594448337829034,0
Baseline,10,2000,121,0.7718567077226953,0.853829374807428,1,0.8323824276192169,-0.021446947188211163,0.06052571989652156,0.028928179347088287,0.7756831960989239,0.8890816591395099,True,False,1,0.9969352143888205,0.22507850666612517,0
Baseline,10,2000,122,0.7718567077226953,0.853829374807428,1,0.9595042936851124,0.10567491887768432,0.18764758596241704,0.048407671218511514,0.8646252580968298,1.0543833292733948,False,False,3,1.167704692689316,0.39584798496662066,0
Baseline,10,2000,123,0.7718567077226953,0.853829374807428,1,0.8581749310981709,0.004345556290742847,0.08631822337547557,0.03528643148615055,0.7890135253853158,0.927336336811026,True,False,1,0.9515326071089781,0.1796758993862828,0
Baseline,10,2000,124,0.7718567077226953,0.853829374807428,1,0.8323210842452679,-0.021508290562160193,0.06046437652257253,0.029646593203345638,0.7742137615667104,0.8904284069238253,True,False,1,0.9287927664086431,0.15693605868594773,0
Baseline,10,2000,125,0.7718567077226953,0.853829374807428,1,0.9221891735820832,0.06835979877465514,0.15033246585938786,0.051549972984804224,0.8211512265318669,1.0232271206322994,True,False,2,1.0281300774926394,0.2562733697699441,1
Baseline,10,2000,126,0.7718567077226953,0.853829374807428,1,0.8383896311548201,-0.015439743652607918,0.0665329234321248,0.02984155606019801,0.779900181276832,0.8968790810328082,True,False,1,0.9507549173374378,0.17889820961474245,0
Baseline,10,2000,127,0.7718567077226953,0.853829374807428,1,1.0066900923265203,0.15286071751909225,0.23483338460382497,0.049587933907744346,0.9094977418673413,1.1038824427856992,False,False,1,0.9009794539367987,0.12912274621410336,0
Baseline,10,2000,128,0.7718567077226953,0.853829374807428,1,0.8822382504415935,0.028408875634165498,0.11038154271889822,0.04606137658815193,0.7919579523288157,0.9725185485543714,True,False,1,1.0069758229544716,0.2351191152317763,0
Baseline,10,2000,129,0.7718567077226953,0.853829374807428,1,0.8819058856287542,0.028076510821326117,0.11004917790605884,0.05043845862216958,0.7830465067293018,0.9807652645282066,True,False,3,1.0453575453492046,0.27350083762650923,0
Baseline,10,2000,130,0.7718567077226953,0.853829374807428,1,0.8514813562075284,-0.0023480185998996372,0.07962464848483308,0.04600274848050255,0.7613159691857434,0.9416467432293134,True,True,1,0.9780250822659594,0.2061683745432641,0
Baseline,10,2000,131,0.7718567077226953,0.853829374807428,1,0.8269333541075962,-0.02689602069983188,0.05507664638490084,0.021981725546267573,0.7838491720369117,0.8700175361782806,True,False,1,0.9732335633579516,0.2013768556352563,0
Baseline,10,2000,132,0.7718567077226953,0.853829374807428,1,0.8217533189335217,-0.032076055873906384,0.049896611210826336,0.019877664966527216,0.7827930955991284,0.860713542267915,True,False,1,0.9794964044393697,0.20763969671667437,0
Baseline,10,2000,133,0.7718567077226953,0.853829374807428,1,0.828196872584298,-0.02563250222313007,0.05634016486160265,0.02859930382528311,0.7721422370867431,0.8842515080818528,True,False,1,0.9693307161731209,0.19747400845042562,0
Baseline,10,2000,134,0.7718567077226953,0.853829374807428,1,0.8020000594233447,-0.05182931538408331,0.030143351700649412,0.020169053067195575,0.7624687154116414,0.8415314034350481,False,True,1,0.9490703927849476,0.17721368506225232,0
Baseline,10,2000,135,0.7718567077226953,0.853829374807428,1,0.8753036057783133,0.0214742309708853,0.10344689805561802,0.04694794969152842,0.7832856243829176,0.9673215871737091,True,False,3,1.1066070173013687,0.33475030957867336,0
Baseline,10,2000,136,0.7718567077226953,0.853829374807428,1,0.9565812372927499,0.10275186248532187,0.18472452957005459,0.04911824619326198,0.8603094747539565,1.0528529998315435,False,False,2,1.0554806580185454,0.2836239502958501,0
Baseline,10,2000,137,0.7718567077226953,0.853829374807428,1,0.8156800360749833,-0.03814933873244475,0.04382332835228797,0.021270915766294994,0.7739890411730451,0.8573710309769215,True,False,1,0.9609999014631765,0.18914319374048116,0
Baseline,10,2000,138,0.7718567077226953,0.853829374807428,1,0.9194627514973789,0.06563337668995084,0.14760604377468356,0.060554481201543366,0.8007759683423539,1.038149534652404,True,False,3,1.0202737981068066,0.2484170903841113,0
Baseline,10,2000,139,0.7718567077226953,0.853829374807428,1,0.9382397045770106,0.08441032976958251,0.16638299685431523,0.0525186076355781,0.8353032336112775,1.0411761755427436,True,False,2,1.0583316679955297,0.28647496027283437,0
Baseline,10,2000,140,0.7718567077226953,0.853829374807428,1,0.8521677304041659,-0.001661644403262108,0.08031102268147061,0.04502131635131431,0.7639259503555899,0.940409510452742,True,True,1,1.0152155301158146,0.24335882239311923,0
Baseline,10,2000,141,0.7718567077226953,0.853829374807428,1,0.8049881218806724,-0.048841252926755674,0.033131414157977046,0.020840358768116178,0.7641410186951647,0.84583522506618,False,True,1,0.9520049146557286,0.18014820693303324,0
Baseline,10,2000,142,0.7718567077226953,0.853829374807428,1,0.8337841640563699,-0.02004521075105814,0.06192745633367458,0.025243137204291007,0.7843076151359595,0.8832607129767803,True,False,1,0.9840489844644956,0.2121922767418003,0
